time_s,acceleration_ms2
0.0,-0.3068313274749764
0.02,0.03438777528674916
0.04,-0.32521399457829
0.06,-0.11859334817115105
0.08,-0.11859334817115105
0.1,-0.11859334817115105
0.12,0.11752276246872605
0.14,0.5152924984366496
0.16,-0.04909204424738488
0.18,-0.04909204424738488
0.2,0.45803467796559993
0.22,0.2064281439365367
0.24,-0.03696312208270395
0.26,0.10911643878915171
0.28,0.23588582898563656
0.3,-0.17678917229965355
0.32,0.12449260390224665
0.34,-0.08917408074446175
0.36,-0.36808878615048074
0.38,0.24773449366032116
0.4,-0.02662731356834638
0.42,-1.0168470081513075
0.44,-1.0168470081513075
0.46,-0.28428215176922067
0.48,-0.28428215176922067
0.5,-0.0028671567839705088
0.52,0.33747981513704267
0.54,-0.6112015126167448
0.56,0.06553353603966824
0.58,0.4999399751715854
0.6,0.39215388933931206
0.62,-0.1500971951536085
0.64,0.4912027668400742
0.66,-0.06020217397854067
0.68,-0.23996924473808104
0.7000000000000001,0.7801263702505826
0.72,0.4971082328589685
0.74,0.4971082328589685
0.76,-0.13178474127614595
0.78,0.31981330545161074
0.8,-0.1365890113815422
0.8200000000000001,0.44466783010036226
0.84,0.14077926924807083
0.86,0.22149661918930613
0.88,-0.17999821588618892
0.9,-0.10222008731565106
0.92,0.3178028203821671
0.9400000000000001,0.4162852721142393
0.96,-0.7050402626651225
0.98,0.2715951971726
1.0,0.2715951971726
1.02,-0.2964416891994297
1.04,-0.15845310197549703
1.06,-0.35914203120917837
1.08,-0.017607205874319444
1.1,0.23294774197987217
1.12,0.6002688288014902
1.1400000000000001,0.287864910238686
1.16,-0.12044817879189319
1.18,0.1961919395395107
1.2,-0.03412349206294993
1.22,0.0441438319083577
1.24,-0.7264134620733167
1.26,0.4169092799634281
1.28,-0.2429960555498446
1.3,-0.3540262384439923
1.32,-0.645033991048023
1.34,-0.22296809503246567
1.36,-0.3719991355384754
1.3800000000000001,0.15386961289814544
1.4000000000000001,0.20082783663121123
1.42,0.4570127217959249
1.44,-0.07857411656308702
1.46,-0.07857411656308702
1.48,0.23834987655044315
1.5,0.1278438794995163
1.52,0.6052111051829692
1.54,0.13769304160594487
1.56,0.003516711772163353
1.58,-0.33790031563860573
1.6,0.287706600219623
1.62,-0.1278440028326418
1.6400000000000001,0.36383726694997
1.6600000000000001,-0.18682702230050627
1.68,-0.08202660816510383
1.7,0.43583679006793974
1.72,0.5272578922510108
1.74,0.14509394922668978
1.76,0.37552905200798153
1.78,-0.034138425362441376
1.8,0.14123363500490482
1.82,-0.43952157938648745
1.84,0.0006084524525606372
1.86,-0.07579930964166015
1.8800000000000001,0.2592947864732562
1.9000000000000001,0.20490676221588655
