time_s,acceleration_ms2
6.640000000000001,0.27519080024318243
6.66,0.25489256027785395
6.68,-0.03657241819003891
6.7,-0.4351576067892616
6.72,-0.5761223134095411
6.74,-0.38799696218467256
6.76,-0.13958472574844802
6.78,-0.022463621725381206
6.8,0.00712318267926235
6.82,-0.031293550043101026
6.84,-0.22459793387034696
6.86,-0.5171706713673999
6.88,-0.6905454996745245
6.9,-0.6989940398203136
6.92,-0.7332334476199422
6.94,-0.8209652050023378
6.96,-0.666593488800086
6.98,-0.08439765611604697
7.0,0.6655010766188164
7.0200000000000005,1.1910103032974337
7.04,1.394968089068561
7.0600000000000005,1.374777839311802
7.08,1.1398609713416745
7.1000000000000005,0.7147080009883531
7.12,0.326906685358334
7.140000000000001,0.16427617992012108
7.16,0.07019318524136856
7.18,-0.20382184269132353
7.2,-0.5502586878815791
7.22,-0.6491879084031364
7.24,-0.4888685420625872
7.26,-0.38305235543883054
7.28,-0.48204470766206
7.3,-0.6171961406951334
7.32,-0.6504978900365268
7.34,-0.6228039949958384
7.36,-0.5020002899344327
7.38,-0.16033659687087515
7.4,0.2761227417929338
7.42,0.41695734410345686
7.44,0.1322018911594072
7.46,-0.22067054494876062
7.48,-0.29136631777292604
7.5,-0.16180505375663162
7.5200000000000005,-0.055223117425982154
7.54,0.07720171426238608
7.5600000000000005,0.3850134710596513
7.58,0.7798686348690994
7.6000000000000005,1.086385223514089
7.62,1.3256852615373498
7.640000000000001,1.516568169688713
7.66,1.3898110191423145
7.68,0.7021662286880824
7.7,-0.27315607353870763
7.72,-0.9700730633646388
7.74,-1.1979094775038852
7.76,-1.220310740543066
7.78,-1.2213873590674527
7.8,-1.1114060512119652
7.82,-0.8756836983483557
7.84,-0.6807316639927582
7.86,-0.5373180752305545
7.88,-0.25867675740904666
7.9,0.11780743645500694
7.92,0.26658542453157125
7.94,0.11257303496112749
7.96,0.047831306803853245
7.98,0.3633001054129756
8.0,0.8016004546511972
8.02,0.9531335406367778
8.040000000000001,0.7940200964745068
8.06,0.5343447291803225
8.08,0.23332175176448275
8.1,-0.0754014162272283
8.120000000000001,-0.13993437853786064
8.14,0.20137340841178156
8.16,0.639789234569854
8.18,0.7453948782283577
8.2,0.5688652400569402
8.22,0.4710581755100283
8.24,0.4584247146080837
8.26,0.1639607376723931
8.28,-0.5260533174523929
8.3,-1.2867582316214292
8.32,-1.8278131975590617
8.34,-2.1059889999999917
8.36,-2.018064489958247
8.38,-1.3840907585627937
8.4,-0.40147209740600087
8.42,0.3486220172358433
8.44,0.5922512232799645
8.46,0.6738135914059521
8.48,0.9405339293533269
8.5,1.2164406930467853
8.52,1.1912450171004951
8.540000000000001,0.9560882783698791
8.56,0.7778331783759105
8.58,0.6508742403793548
8.6,0.4708813374755793
8.620000000000001,0.375054512947819
8.64,0.46593489534568777
8.66,0.4309674650680721
8.68,-0.06175046076054395
8.700000000000001,-0.7337286535504406
8.72,-0.9700835041976711
8.74,-0.6524262067240719
8.76,-0.23439736114355766
8.78,-0.037671197105276964
8.8,0.01192948241094739
8.82,-0.05233873896794346
8.84,-0.37514406785545884
8.86,-0.8626866958935426
8.88,-1.1503800840305405
8.9,-1.1629346333578423
8.92,-1.218315550693044
8.94,-1.3623253797167307
8.96,-1.1047362562436398
8.98,-0.13969221821372452
9.0,1.1001140246147973
9.02,1.957610623434282
9.040000000000001,2.279837923201706
9.06,2.234128453487645
9.08,1.841918403848576
9.1,1.1484099996044124
9.120000000000001,0.5223346467070138
9.14,0.2610136323848998
9.16,0.11090571464200352
9.18,-0.3202483154614885
9.200000000000001,-0.8597791998149821
9.22,-1.008744188976727
9.24,-0.755440003110978
9.26,-0.5886673039665057
9.28,-0.7367320772066196
9.3,-0.9381288683863124
9.32,-0.9833514193645371
9.34,-0.9363630956251675
9.36,-0.7506428602886221
9.38,-0.2384541892784786
9.4,0.40843575758269807
9.42,0.6134354021036657
9.44,0.19345359983656046
9.46,-0.32118239441184204
9.48,-0.42181417361820034
9.5,-0.23299927740955773
9.52,-0.07909886599394284
9.540000000000001,0.10999406974041138
9.56,0.5456540122727425
9.58,1.0994312108728914
9.6,1.5234972836676046
9.620000000000001,1.8493346385138982
9.64,2.1045547981275416
9.66,1.918594655197855
9.68,0.9642785733326236
9.700000000000001,-0.37317662264526
9.72,-1.3184232820434392
9.74,-1.619672089648324
9.76,-1.6414664480814394
9.78,-1.6344786263053923
9.8,-1.4796826125602942
9.82,-1.1598952709332018
9.84,-0.8970751897551467
9.86,-0.704484394422696
9.88,-0.3374348950973302
9.9,0.15289861164644117
9.92,0.34424770729799775
9.94,0.14463666148272236
9.96,0.06114643334627282
9.98,0.4621093545023461
10.0,1.0145255754179319
10.02,1.200300632327832
10.040000000000001,0.9949572382867279
10.06,0.6662488387898317
10.08,0.28947930798640203
10.1,-0.09308816818177958
10.120000000000001,-0.17190851303063534
10.14,0.246171816330794
10.16,0.7782903210327217
10.18,0.9023287931160384
10.200000000000001,0.6852778769275816
10.22,0.5646975837271884
10.24,0.5468882829916462
10.26,0.194654652244304
10.28,-0.6215185697689255
10.3,-1.5129542279189405
10.32,-2.138799998299429
10.34,-2.4524999999999837
10.36,-2.338877653994565
10.38,-1.5964728989295573
10.4,-0.46087358120587024
10.42,0.3983048983602377
10.44,0.6734511394297193
10.46,0.762577627213651
10.48,1.059419058684431
10.5,1.3637605001631667
10.52,1.3292507877782678
10.540000000000001,1.0618600242961915
10.56,0.8598524905074566
10.58,0.7161558222179744
10.6,0.5157029250341096
10.620000000000001,0.4088508291402809
10.64,0.5055717180399936
10.66,0.46547216997415564
10.68,-0.06638741693394762
10.700000000000001,-0.7852030775213027
10.72,-1.0333826571839062
10.74,-0.6918206979228536
10.76,-0.24741699313806967
10.78,-0.03958269941431357
10.8,0.012477893534214484
10.82,-0.054496812752958576
10.84,-0.38884683841816864
10.86,-0.8901653303631855
10.88,-1.1816815143666064
10.9,-1.1892148125487376
10.92,-1.24026674081189
10.94,-1.380672989668286
10.96,-1.1146219900417165
10.98,-0.14031514818023227
11.0,1.100114024614764
11.02,1.9576106234342705
11.040000000000001,2.279837923201713
11.06,2.2341284534876618
11.08,1.8419184038485958
11.1,1.148409999604395
11.120000000000001,0.5223346467069969
11.14,0.2610136323848767
11.16,0.11090571464197886
11.18,-0.3202483154614858
11.200000000000001,-0.8597791998149515
11.22,-1.0087441889767297
11.24,-0.7554400031109908
11.26,-0.5886673039665414
11.28,-0.7367320772066166
11.3,-0.9381288683862988
11.32,-0.9833514193645222
11.34,-0.9363630956251574
11.36,-0.7506428602886136
11.38,-0.23845418927854503
11.4,0.4084357575827261
11.42,0.6134354021036971
11.44,0.1934535998365896
11.46,-0.32118239441181157
11.48,-0.42181417361816237
11.5,-0.23299927740956755
11.52,-0.07909886599392889
11.540000000000001,0.10999406974041923
11.56,0.5456540122727495
11.58,1.0994312108728796
11.6,1.523497283667603
11.620000000000001,1.8493346385138871
11.64,2.104554798127524
11.66,1.9185946551978208
11.68,0.9642785733326305
11.700000000000001,-0.37317662264530743
11.72,-1.3184232820435022
11.74,-1.6196720896483376
11.76,-1.6414664480814634
11.78,-1.6344786263054243
11.8,-1.4796826125602789
11.82,-1.1598952709331796
11.84,-0.8970751897550996
11.86,-0.7044843944226589
11.88,-0.3374348950973163
11.9,0.1528986116464385
11.92,0.3442477072980187
11.94,0.1446366614827424
11.96,0.06114643334626567
11.98,0.46210935450231927
12.0,1.0145255754178673
12.02,1.200300632327791
12.040000000000001,0.9949572382867297
12.06,0.6662488387898338
12.08,0.28947930798642596
12.1,-0.0930881681817521
12.120000000000001,-0.1719085130306247
12.14,0.24617181633083937
12.16,0.7782903210327696
12.18,0.9023287931160358
12.200000000000001,0.685277876927562
12.22,0.5646975837271947
12.24,0.5468882829916302
12.26,0.19465465224429115
12.280000000000001,-0.6215185697690085
12.3,-1.5129542279189592
12.32,-2.138799998299464
12.34,-2.452499999999991
12.36,-2.338877653994555
12.38,-1.5964728989295425
12.4,-0.46087358120587324
12.42,0.39830489836025423
12.44,0.6734511394297267
12.46,0.7625776272136734
12.48,1.0594190586844123
12.5,1.363760500163186
12.52,1.3292507877782649
12.540000000000001,1.0618600242961815
12.56,0.8598524905074382
12.58,0.7161558222179418
12.6,0.5157029250340524
12.620000000000001,0.40885082914028376
12.64,0.5055717180399987
12.66,0.46547216997416235
12.68,-0.06638741693394548
12.700000000000001,-0.7852030775212592
12.72,-1.0333826571838765
12.74,-0.6918206979228273
12.76,-0.2474169931380412
12.780000000000001,-0.03958269941429061
12.8,0.012477893534183859
12.82,-0.054496812752960255
12.84,-0.38884683841818773
12.86,-0.8901653303632132
12.88,-1.1816815143666444
12.9,-1.1892148125487318
12.92,-1.2402667408119
12.94,-1.3806729896682801
12.96,-1.1146219900417027
12.98,-0.14031514818022142
13.0,1.1001140246148093
13.02,1.957610623434294
13.040000000000001,2.279837923201734
13.06,2.234128453487672
13.08,1.8419184038485832
13.1,1.1484099996044146
13.120000000000001,0.5223346467069767
13.14,0.26101363238486824
13.16,0.11090571464197369
13.18,-0.3202483154614933
13.200000000000001,-0.8597791998149759
13.22,-1.0087441889767337
13.24,-0.7554400031110017
13.26,-0.588667303966527
13.280000000000001,-0.7367320772066196
13.3,-0.938128868386258
13.32,-0.9833514193644916
13.34,-0.9363630956251471
13.36,-0.7506428602886211
13.38,-0.23845418927853454
13.4,0.4084357575826968
13.42,0.6134354021036857
13.44,0.1934535998365819
13.46,-0.3211823944118455
13.48,-0.4218141736181929
13.5,-0.23299927740954754
13.52,-0.07909886599391694
13.540000000000001,0.10999406974043172
13.56,0.5456540122727768
13.58,1.099431210872908
13.6,1.5234972836675875
13.620000000000001,1.8493346385138805
13.64,2.104554798127529
13.66,1.9185946551978224
13.68,0.9642785733326089
13.700000000000001,-0.3731766226452596
13.72,-1.318423282043445
13.74,-1.6196720896483445
13.76,-1.6414664480814813
13.780000000000001,-1.6344786263054214
13.8,-1.4796826125602895
13.82,-1.1598952709331587
13.84,-0.8970751897551318
13.86,-0.7044843944227145
13.88,-0.3374348950973086
13.9,0.15289861164648821
13.92,0.3442477072980298
13.94,0.14463666148271695
13.96,0.061146433346291704
13.98,0.4621093545023583
14.0,1.0145255754179012
14.02,1.200300632327798
14.040000000000001,0.9949572382867183
14.06,0.6662488387898484
14.08,0.28947930798642624
14.1,-0.09308816818176825
14.120000000000001,-0.1719085130306439
14.14,0.24617181633083013
14.16,0.7782903210327518
14.18,0.9023287931160067
14.200000000000001,0.6852778769275598
14.22,0.5646975837271873
14.24,0.5468882829916355
14.26,0.19465465224426834
14.280000000000001,-0.6215185697689899
14.3,-1.5129542279189234
14.32,-2.1387999982994264
14.34,-2.45249999999999
14.36,-2.3388776539945564
14.38,-1.5964728989295227
14.4,-0.46087358120584937
14.42,0.39830489836025385
14.44,0.6734511394297338
14.46,0.7625776272136474
14.48,1.0594190586844323
14.5,1.3637605001631776
14.52,1.329250787778245
14.540000000000001,1.0618600242961664
14.56,0.859852490507435
14.58,0.7161558222179841
14.6,0.5157029250340603
14.620000000000001,0.40885082914025705
14.64,0.5055717180400034
14.66,0.46547216997417673
14.68,-0.0663874169339433
14.700000000000001,-0.785203077521252
14.72,-1.0333826571838778
14.74,-0.6918206979228457
14.76,-0.2474169931380659
14.780000000000001,-0.03958269941430026
14.8,0.012477893534188834
14.82,-0.054496812752975514
14.84,-0.3888468384182135
14.86,-0.8901653303632406
14.88,-1.1816815143666248
14.9,-1.1892148125487012
14.92,-1.2402667408118868
14.94,-1.3806729896683094
14.96,-1.114621990041686
14.98,-0.14031514818019528
15.0,1.1001140246147765
15.02,1.9576106234342894
15.040000000000001,2.279837923201711
15.06,2.2341284534876698
15.08,1.8419184038485912
15.1,1.1484099996043933
15.120000000000001,0.5223346467069703
15.14,0.26101363238487296
15.16,0.11090571464196841
15.18,-0.3202483154615135
15.200000000000001,-0.8597791998149742
15.22,-1.0087441889767355
15.24,-0.7554400031109729
15.26,-0.5886673039665224
15.280000000000001,-0.7367320772066271
15.3,-0.938128868386244
15.32,-0.9833514193644817
15.34,-0.936363095625164
15.36,-0.7506428602886346
15.38,-0.238454189278531
15.4,0.4084357575826945
15.42,0.6134354021036544
15.44,0.1934535998365641
15.46,-0.32118239441182805
15.48,-0.4218141736181674
15.5,-0.2329992774095561
15.52,-0.07909886599394347
15.540000000000001,0.10999406974043942
15.56,0.5456540122728188
15.58,1.0994312108729278
15.6,1.5234972836675844
15.620000000000001,1.849334638513861
15.64,2.1045547981275257
15.66,1.9185946551978275
15.68,0.9642785733326342
15.700000000000001,-0.3731766226452732
15.72,-1.3184232820434685
15.74,-1.6196720896483672
15.76,-1.6414664480814793
15.780000000000001,-1.6344786263054063
15.8,-1.479682612560281
15.82,-1.1598952709331836
15.84,-0.8970751897551231
15.860000000000001,-0.7044843944226652
15.88,-0.3374348950973061
15.9,0.15289861164648194
15.92,0.34424770729803034
15.94,0.14463666148273016
15.96,0.06114643334628422
15.98,0.46210935450234036
16.0,1.014525575417889
16.02,1.200300632327764
16.04,0.9949572382867471
16.06,0.6662488387898908
16.080000000000002,0.2894793079863763
16.1,-0.0930881681818112
16.12,-0.17190851303062948
16.14,0.2461718163308345
16.16,0.7782903210327673
16.18,0.9023287931160319
16.2,0.6852778769276122
16.22,0.5646975837271766
16.240000000000002,0.5468882829916409
16.26,0.1946546522442208
16.28,-0.6215185697690288
16.3,-1.5129542279189205
16.32,-2.1387999982994335
16.34,-2.4524999999999904
16.36,-2.338877653994572
16.38,-1.5964728989296273
16.4,-0.46087358120594146
16.42,0.39830489836028715
16.44,0.673451139429726
16.46,0.7625776272136774
16.48,1.0594190586844523
16.5,1.3637605001631972
16.52,1.3292507877782285
16.54,1.0618600242961884
16.56,0.8598524905075109
16.580000000000002,0.7161558222179433
16.6,0.5157029250340498
16.62,0.408850829140256
16.64,0.5055717180399998
16.66,0.46547216997419716
16.68,-0.06638741693389873
16.7,-0.7852030775212138
16.72,-1.0333826571839095
16.740000000000002,-0.691820697922774
16.76,-0.24741699313801774
16.78,-0.03958269941428586
16.8,0.01247789353420189
16.82,-0.054496812752957306
16.84,-0.3888468384181777
16.86,-0.8901653303631877
16.88,-1.1816815143666013
16.9,-1.189214812548712
16.92,-1.2402667408119195
16.94,-1.380672989668321
16.96,-1.1146219900417031
16.98,-0.14031514818019625
17.0,1.1001140246148033
17.02,1.9576106234342425
17.04,2.2798379232017094
17.06,2.234128453487695
17.080000000000002,1.8419184038485554
17.1,1.1484099996043533
17.12,0.5223346467069838
17.14,0.2610136323848966
17.16,0.11090571464199676
17.18,-0.3202483154614793
17.2,-0.8597791998149805
17.22,-1.0087441889767284
17.240000000000002,-0.7554400031109544
17.26,-0.5886673039665281
17.28,-0.7367320772066264
17.3,-0.938128868386254
17.32,-0.9833514193644932
17.34,-0.9363630956251489
17.36,-0.7506428602886255
17.38,-0.23845418927855383
17.400000000000002,0.40843575758273365
17.42,0.613435402103661
17.44,0.19345359983652163
17.46,-0.32118239441182095
17.48,-0.4218141736181593
17.5,-0.23299927740953522
17.52,-0.07909886599394514
17.54,0.10999406974041863
17.56,0.5456540122727622
17.580000000000002,1.0994312108729618
17.6,1.5234972836676337
17.62,1.8493346385138736
17.64,2.104554798127544
17.66,1.9185946551978346
17.68,0.96427857333263
17.7,-0.37317662264513357
17.72,-1.3184232820433919
17.740000000000002,-1.6196720896483527
17.76,-1.641466448081469
17.78,-1.634478626305394
17.8,-1.4796826125602736
17.82,-1.159895270933176
17.84,-0.8970751897551051
17.86,-0.7044843944226576
17.88,-0.3374348950973329
17.900000000000002,0.15289861164654128
17.92,0.3442477072980356
17.94,0.14463666148270116
17.96,0.061146433346276875
17.98,0.4621093545023524
18.0,1.0145255754178768
18.02,1.2003006323277603
18.04,0.9949572382867379
18.06,0.6662488387899065
18.080000000000002,0.2894793079864107
18.1,-0.09308816818177208
18.12,-0.1719085130306139
18.14,0.2461718163308487
18.16,0.7782903210327984
18.18,0.9023287931160279
18.2,0.6852778769275986
18.22,0.5646975837271795
18.240000000000002,0.5468882829916248
18.26,0.19465465224422937
18.28,-0.6215185697690137
18.3,-1.5129542279189019
18.32,-2.1387999982993944
18.34,-2.452499999999976
18.36,-2.338877653994564
18.38,-1.5964728989296313
18.400000000000002,-0.46087358120573785
18.42,0.39830489836030053
18.44,0.6734511394297049
18.46,0.7625776272136499
18.48,1.0594190586844252
18.5,1.3637605001631914
18.52,1.329250787778274
18.54,1.061860024296215
18.56,0.8598524905074927
18.580000000000002,0.716155822217977
18.6,0.5157029250340577
18.62,0.4088508291402747
18.64,0.5055717180400188
18.66,0.4654721699741772
18.68,-0.0663874169339438
18.7,-0.7852030775211971
18.72,-1.0333826571838525
18.740000000000002,-0.6918206979228033
18.76,-0.24741699313802276
18.78,-0.039582699414274704
18.8,0.01247789353421467
18.82,-0.05449681275294599
18.84,-0.38884683841818957
18.86,-0.8901653303632289
18.88,-1.1816815143666253
18.900000000000002,-1.1892148125486828
18.92,-1.2402667408118895
18.94,-1.3806729896683065
18.96,-1.1146219900416894
18.98,-0.14031514818018534
19.0,1.100114024614769
19.02,1.9576106234342665
19.04,2.2798379232017196
19.06,2.2341284534876866
19.080000000000002,1.8419184038485519
19.1,1.148409999604346
19.12,0.5223346467069848
19.14,0.26101363238487446
19.16,0.11090571464199941
19.18,-0.3202483154614741
19.2,-0.859779199814972
19.22,-1.0087441889767281
19.240000000000002,-0.7554400031109518
19.26,-0.5886673039665334
19.28,-0.7367320772066099
19.3,-0.9381288683862318
19.32,-0.9833514193644644
19.34,-0.9363630956251631
19.36,-0.7506428602886163
19.38,-0.23845418927855028
19.400000000000002,0.4084357575827167
19.42,0.6134354021036497
19.44,0.19345359983651386
19.46,-0.3211823944118383
19.48,-0.4218141736181813
19.5,-0.2329992774095421
19.52,-0.07909886599390635
19.54,0.10999406974038715
19.56,0.5456540122727598
19.580000000000002,1.0994312108729818
19.6,1.523497283667631
19.62,1.849334638513886
19.64,2.104554798127536
19.66,1.9185946551978394
19.68,0.9642785733326553
19.7,-0.3731766226451034
19.72,-1.3184232820433708
19.740000000000002,-1.6196720896483592
19.76,-1.6414664480814665
19.78,-1.634478626305406
19.8,-1.4796826125602824
19.82,-1.1598952709331742
19.84,-0.8970751897551311
19.86,-0.7044843944227132
19.88,-0.33743489509736896
19.900000000000002,0.15289861164653493
19.92,0.3442477072980302
19.94,0.14463666148270946
