time_s,acceleration_ms2
0.0,0.4867834534477378
0.02,0.2186807083388141
0.04,0.15259291956386214
0.06,-0.4046649178675717
0.08,-0.4515030517888003
0.1,-0.17028311596767626
0.12,-0.5089503650123959
0.14,0.5615319706743347
0.16,-0.6544421986075967
0.18,0.13335183285703286
0.2,0.6228150873925211
0.22,0.28869115668244
0.24,0.6069059305724585
0.26,0.2550919227520002
0.28,0.1778018927745471
0.3,-0.3000348063012807
0.32,-1.0321595324496902
0.34,-0.15928544174497553
0.36,-0.04869296922709842
0.38,-0.15671681450944908
0.4,-0.41986517642829896
0.42,-0.5662225380461344
0.44,0.5022065263134949
0.46,0.05033136032336082
0.48,0.1581087048801375
0.5,0.3580014142762299
0.52,0.09146099823441423
0.54,0.2311549689247877
0.56,-0.518588553120305
0.58,-0.07739857957133452
0.6,0.1124185866359671
0.62,-0.699390985492569
0.64,0.02087110149505903
0.66,-0.07945492692907684
0.68,-0.044280408450823545
0.7000000000000001,-0.18531033784154485
0.72,-0.9023034379424079
0.74,-0.12258416658045188
0.76,-0.21151664707643805
0.78,0.0012376996230309151
0.8,0.034336246056583634
0.8200000000000001,0.0737967600349343
0.84,0.03234388096724205
0.86,-0.20177854811373366
0.88,0.2941121315761915
0.9,-0.39776844682575163
0.92,0.3765982463145698
0.9400000000000001,-0.08889439625443007
0.96,-0.2102338820062953
0.98,-0.03445960169166336
1.0,0.14861432346078385
1.02,-0.06338859667819108
1.04,-0.29261885514902103
1.06,-0.5111003532667703
1.08,0.37124873544902004
1.1,0.3950523062509488
1.12,-0.20313484063967124
1.1400000000000001,0.5355262301411643
1.16,-0.10567745898795335
1.18,-0.9252385954244151
1.2,-0.5788048941087096
1.22,0.3942213042487688
1.24,0.03694325638701571
1.26,-0.056341988141470484
1.28,-0.26528596761973333
1.3,0.34949557593749003
1.32,-0.04999852013744471
1.34,0.25708810582596436
1.36,-0.031121752719772022
1.3800000000000001,0.05198334174468396
1.4000000000000001,0.5602745445516277
1.42,-0.9426255973102166
1.44,0.1890898734914581
1.46,-0.2008674288349992
1.48,-0.13751862514070984
1.5,0.3921364172868604
1.52,-0.22498058092116058
1.54,0.16975956345519638
1.56,-0.5054186022235025
1.58,-0.18220965580359502
1.6,-0.0821891042207457
1.62,0.144877377450148
1.6400000000000001,-0.5005713827290079
1.6600000000000001,-0.6441907640358611
1.68,-0.008240147200247024
1.7,0.0033403430756999836
1.72,0.21904993565129882
1.74,-0.3473430900398753
1.76,-0.1675178122891755
1.78,-0.12345735738242083
1.8,0.08600925848171381
1.82,0.06950084495520259
1.84,-0.2580909789973954
1.86,-0.17054188978304113
1.8800000000000001,0.9655309583965831
1.9000000000000001,-0.40518856121870217
1.92,0.15548338320862906
1.94,-0.6578961538056843
1.96,0.09477016639500352
1.98,-0.2028357898836737
2.0,0.7385784316249977
2.02,0.06979498005412788
2.04,0.19161069499946065
2.06,0.6997798715715361
2.08,0.18830660527989043
2.1,0.515677335759258
2.12,-0.07660171504660124
2.14,0.2036816665597144
2.16,0.14207338770923295
2.18,0.32662037534866334
2.2,-0.7054747077046923
2.22,-0.6202428329086561
2.24,-0.29111962514994016
2.2600000000000002,0.18176364241975318
2.2800000000000002,-0.14244688754813328
2.3000000000000003,-0.5991997907461658
2.32,-0.14177450591150936
2.34,-0.05517434231253431
2.36,0.07662660582839309
2.38,-0.36930423460331707
2.4,0.14491066930668534
2.42,-0.7307781531423807
2.44,0.14226972345652944
2.46,-0.07529219486283435
2.48,0.6975599266447046
2.5,0.0920336994956012
2.52,-0.07944232539838014
2.54,0.3302150854384401
2.56,-0.182997813931482
2.58,0.1754925979174886
2.6,0.5134509886755443
2.62,0.02225092489194641
2.64,0.7809636837177826
2.66,-0.1311167498476177
2.68,-0.45237351389618463
2.7,-0.20196366680472086
2.72,0.22191962426394662
2.74,0.15494938170815017
2.7600000000000002,0.6623959866573169
2.7800000000000002,0.5488971534232208
2.8000000000000003,0.26870447858050645
2.82,0.7447950036139104
2.84,0.2195469401279671
2.86,1.0217722261757964
2.88,0.2746467184338466
2.9,0.26579149293114357
